Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M2R2-M1R1-M3R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,16966,0,450,0.004837
Agent4LR-M2R2-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,18319,1664,472,0.005149
Agent4LR-M2R2-M2R2-M2R2,2.0,2.0,0,1,1,1,1,0.07142857142857142,19229,4736,2405,0.008552
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,19229,4736,3333,0.010408
Agent4LR-M2R2-M2R2-M3R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,19229,4736,2074,0.011010
Agent4LR-M2R2-M3R1-M3R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,13300,5376,484,0.013561
Agent4LR-M2R3-M1R1-M1R1,10.5,10.5,0,0,0,0,0,0.6785714285714286,19914,5760,564,0.001463
Agent4LR-M2R3-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,19003,5376,536,0.004613
Agent4LR-M2R3-M2R3-M2R3,4.0,4.0,0,0,0,1,1,0.21428571428571427,13762,1664,5262,0.013590
Agent4LR-M2R3-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,15314,4352,617,0.017785
Agent4LR-M3R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,28114,17280,1077,0.008661
Agent4LR-M3R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,28114,17280,1077,0.013236
Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,22756,3328,1004,0.013348
Agent4LR-M3R1-M2R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,22756,4608,1004,0.015216
Agent4LR-M3R1-M2R2-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,19264,13440,1725,0.013511
Agent4LR-M3R1-M2R3-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,19610,14080,3738,0.017234
Agent4LR-M3R1-M3R1-M1R1,10.5,10.5,0,0,0,0,0,0.6785714285714286,19289,6912,1052,0.023320
Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,19289,6912,1052,0.023909
Agent4LR-M3R1-M3R1-M2R2,2.0,2.0,0,1,1,1,1,0.07142857142857142,19289,6912,1184,0.024173
Agent4LR-M3R1-M3R1-M2R3,2.0,2.0,0,1,1,1,1,0.07142857142857142,19289,6912,1929,0.025663
Agent4LR-M3R1-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.14285714285714285,19289,6912,1052,0.026855
